fixture_name,fixture_software_version,operator_id,timestamd,colors,asset_name,fov_v_deg,fov_h_deg,grill orientation,spatial_frequency_apd,spatial_period_lea_px,ctf_percent,michelson_percentile_min,michelson_percentile_max
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,-2.8,0,v,8.45cpd,4pixel,5.1,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,-2.8,0,h,8.45cpd,4pixel,30.199999,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,-2.8,2.8,v,8.45cpd,4pixel,8.1,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,-2.8,2.8,h,8.45cpd,4pixel,22.8,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,-2.8,5.6,v,8.45cpd,4pixel,7.2,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,-2.8,5.6,h,8.45cpd,4pixel,15.099999,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,0,-5.6,v,8.45cpd,4pixel,13.6,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,0,-5.6,h,8.45cpd,4pixel,32.7,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,0,-2.8,v,8.45cpd,4pixel,8.7,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,0,-2.8,h,8.45cpd,4pixel,33.3,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,0,0,v,8.45cpd,4pixel,5.2000003,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,0,0,h,8.45cpd,4pixel,28.5,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,0,2.8,v,8.45cpd,4pixel,7.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,0,2.8,h,8.45cpd,4pixel,23.7,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,0,5.6,v,8.45cpd,4pixel,5.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,0,5.6,h,8.45cpd,4pixel,15.099999,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,2.8,-5.6,v,8.45cpd,4pixel,10.2,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,2.8,-5.6,h,8.45cpd,4pixel,19.9,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,2.8,-2.8,v,8.45cpd,4pixel,6.7000003,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,2.8,-2.8,h,8.45cpd,4pixel,20.3,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,2.8,0,v,8.45cpd,4pixel,6.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,2.8,0,h,8.45cpd,4pixel,15.5,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,2.8,2.8,v,8.45cpd,4pixel,6.7000003,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,2.8,2.8,h,8.45cpd,4pixel,14.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,2.8,5.6,v,8.45cpd,4pixel,4.6,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,2.8,5.6,h,8.45cpd,4pixel,11.900001,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,5.6,-5.6,v,8.45cpd,4pixel,9.099999,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,5.6,-5.6,h,8.45cpd,4pixel,19.9,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,5.6,-2.8,v,8.45cpd,4pixel,6.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,5.6,-2.8,h,8.45cpd,4pixel,17.1,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,5.6,0,v,8.45cpd,4pixel,5.2999997,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,5.6,0,h,8.45cpd,4pixel,14.7,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,5.6,2.8,v,8.45cpd,4pixel,4.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,5.6,2.8,h,8.45cpd,4pixel,13.2,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_v_B.png,5.6,5.6,v,8.45cpd,4pixel,3.6,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,B,capture_2_h_B.png,5.6,5.6,h,8.45cpd,4pixel,9.5,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,-5.6,-5.6,v,8.45cpd,4pixel,16.9,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,-5.6,-5.6,h,8.45cpd,4pixel,24.1,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,-5.6,-2.8,v,8.45cpd,4pixel,12.6,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,-5.6,-2.8,h,8.45cpd,4pixel,13.6,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,-5.6,0,v,8.45cpd,4pixel,7.8,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,-5.6,0,h,8.45cpd,4pixel,23.7,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,-5.6,2.8,v,8.45cpd,4pixel,12.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,-5.6,2.8,h,8.45cpd,4pixel,27.900002,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,-5.6,5.6,v,8.45cpd,4pixel,11.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,-5.6,5.6,h,8.45cpd,4pixel,32.7,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,-2.8,-5.6,v,8.45cpd,4pixel,14.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,-2.8,-5.6,h,8.45cpd,4pixel,44.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,-2.8,-2.8,v,8.45cpd,4pixel,11.200001,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,-2.8,-2.8,h,8.45cpd,4pixel,44.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,-2.8,0,v,8.45cpd,4pixel,6.7000003,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,-2.8,0,h,8.45cpd,4pixel,41.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,-2.8,2.8,v,8.45cpd,4pixel,11.900001,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,-2.8,2.8,h,8.45cpd,4pixel,28.7,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,-2.8,5.6,v,8.45cpd,4pixel,8.7,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,-2.8,5.6,h,8.45cpd,4pixel,16.8,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,0,-5.6,v,8.45cpd,4pixel,15.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,0,-5.6,h,8.45cpd,4pixel,37.1,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,0,-2.8,v,8.45cpd,4pixel,10.1,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,0,-2.8,h,8.45cpd,4pixel,42.699997,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,0,0,v,8.45cpd,4pixel,7.1000004,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,0,0,h,8.45cpd,4pixel,43.7,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,0,2.8,v,8.45cpd,4pixel,9.9,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,0,2.8,h,8.45cpd,4pixel,40.1,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,0,5.6,v,8.45cpd,4pixel,6.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,0,5.6,h,8.45cpd,4pixel,32.600002,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,2.8,-5.6,v,8.45cpd,4pixel,13.3,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,2.8,-5.6,h,8.45cpd,4pixel,25.8,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,2.8,-2.8,v,8.45cpd,4pixel,10.400001,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,2.8,-2.8,h,8.45cpd,4pixel,22.2,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,2.8,0,v,8.45cpd,4pixel,9.6,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,2.8,0,h,8.45cpd,4pixel,17.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,2.8,2.8,v,8.45cpd,4pixel,8.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,2.8,2.8,h,8.45cpd,4pixel,17.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,2.8,5.6,v,8.45cpd,4pixel,9.5,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,2.8,5.6,h,8.45cpd,4pixel,20.3,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,5.6,-5.6,v,8.45cpd,4pixel,11.5,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,5.6,-5.6,h,8.45cpd,4pixel,26.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,5.6,-2.8,v,8.45cpd,4pixel,11.1,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,5.6,-2.8,h,8.45cpd,4pixel,22.7,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,5.6,0,v,8.45cpd,4pixel,10.1,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,5.6,0,h,8.45cpd,4pixel,20.3,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,5.6,2.8,v,8.45cpd,4pixel,6.8,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,5.6,2.8,h,8.45cpd,4pixel,21.199999,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_v_G.png,5.6,5.6,v,8.45cpd,4pixel,8.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,G,capture_2_h_G.png,5.6,5.6,h,8.45cpd,4pixel,18.3,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,-5.6,-5.6,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,-5.6,-5.6,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,-5.6,-2.8,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,-5.6,-2.8,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,-5.6,0,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,-5.6,0,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,-5.6,2.8,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,-5.6,2.8,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,-5.6,5.6,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,-5.6,5.6,h,8.45cpd,4pixel,37.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,-2.8,-5.6,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,-2.8,-5.6,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,-2.8,-2.8,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,-2.8,-2.8,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,-2.8,0,v,8.45cpd,4pixel,6.8,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,-2.8,0,h,8.45cpd,4pixel,44.3,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,-2.8,2.8,v,8.45cpd,4pixel,9.3,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,-2.8,2.8,h,8.45cpd,4pixel,40.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,-2.8,5.6,v,8.45cpd,4pixel,5.6000004,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,-2.8,5.6,h,8.45cpd,4pixel,24.5,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,0,-5.6,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,0,-5.6,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,0,-2.8,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,0,-2.8,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,0,0,v,8.45cpd,4pixel,6.4,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,0,0,h,8.45cpd,4pixel,52.600002,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,0,2.8,v,8.45cpd,4pixel,7.6,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,0,2.8,h,8.45cpd,4pixel,50.1,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,0,5.6,v,8.45cpd,4pixel,5.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,0,5.6,h,8.45cpd,4pixel,38.5,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,2.8,-5.6,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,2.8,-5.6,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,2.8,-2.8,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,2.8,-2.8,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,2.8,0,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,2.8,0,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,2.8,2.8,v,8.45cpd,4pixel,7.7,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,2.8,2.8,h,8.45cpd,4pixel,24.6,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,2.8,5.6,v,8.45cpd,4pixel,5.7,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,2.8,5.6,h,8.45cpd,4pixel,30.599998,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,5.6,-5.6,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,5.6,-5.6,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,5.6,-2.8,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,5.6,-2.8,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,5.6,0,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,5.6,0,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,5.6,2.8,v,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,5.6,2.8,h,8.45cpd,4pixel,0.0,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_v_R.png,5.6,5.6,v,8.45cpd,4pixel,6.3,21,79,
Ver.1,Ver.1,mason,1692621917.9667118,R,capture_2_h_R.png,5.6,5.6,h,8.45cpd,4pixel,22.9,21,79,
